country,code,indicator,ind_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Pacific island small states,PSS,CO2 emissions (kt),EN.ATM.CO2E.KT,325.5807784,349.8778515,434.9832748,456.0989677,713.7104217,625.0006518,629.0329141,721.7749463,766.1298312,838.7105521,967.7429447,1092.743075,1133.065698,1221.775468,1298.388451,1274.194877,1008.065567,1459.678942,1342.743336,1552.420974,1552.420974,1903.227791,1625.001695,1516.130613,1370.969172,1451.614417,1451.614417,1314.5175,1455.646679,1596.775859,1745.969563,1621.257451,1675.819,1697.821,1705.155,1734.491,1800.497,1796.83,1774.828,1811.498,1888.505,2152.529,1987.514,2163.53,2438.555,2192.866,2321.211,2328.545,2057.187,2027.851,2427.554,2310.21,2280.874,2390.884,2478.892,,,
Post-demographic dividend,PST,CO2 emissions (kt),EN.ATM.CO2E.KT,5834266.903,5949664.376,6219004.062,6564512.569,6894343.643,7196682.219,7519226.97,7851850.697,8267442.937,8774565.776,9532628.363,9685167.672,10157121.51,10666361.85,10399499.17,10031140.89,10530420.63,10721583.59,10994912.78,11268548.85,10933816.39,10538741.59,10135284.46,10096590.66,10355342.82,10437311.76,10412870.58,10725209.22,11126978.48,11431390.73,11223024.68,11286128.97,11367527.65,11382012.3,11409324.12,11522429.07,11794293.11,11825810.98,11802892.23,11958930.41,12261234.22,12212536.46,12271505.49,12445856.67,12572896.22,12556600.07,12473157.49,12543615.23,12306752.69,11529488.04,11921270.32,11678320.57,11474043,11463031,11313886.78,,,
French Polynesia,PYF,CO2 emissions (kt),EN.ATM.CO2E.KT,36.67,58.672,47.671,66.006,66.006,84.341,121.011,139.346,154.014,161.348,194.351,227.354,216.353,209.019,216.353,212.686,264.024,275.025,311.695,282.359,293.36,330.03,337.364,421.705,458.375,586.72,605.055,608.722,572.052,542.716,436.373,432.706,414.371,425.372,440.04,429.039,432.706,451.041,447.374,495.045,568.385,678.395,707.731,770.07,762.736,821.408,825.075,817.741,843.41,847.077,858.078,832.409,814.074,821.408,803.073,,,
Qatar,QAT,CO2 emissions (kt),EN.ATM.CO2E.KT,176.016,161.348,190.684,6138.558,6274.237,6292.572,6277.904,6688.608,7080.977,7172.652,7568.688,9152.832,10784.647,12467.8,10487.62,10956.996,10384.944,9926.569,10531.624,14359.972,13098.524,12860.169,12354.123,11268.691,12332.121,12405.461,13296.542,11499.712,11928.751,14326.969,11774.737,17704.276,26802.103,30722.126,30223.414,31789.223,32298.936,37495.075,32401.612,31407.855,34730.157,41396.763,40905.385,41521.441,42944.237,50956.632,63475.77,63277.752,64843.561,69221.959,72507.591,80435.645,94124.556,85023.062,107853.804,,,
Romania,ROU,CO2 emissions (kt),EN.ATM.CO2E.KT,53450.192,55775.07,63879.14,69529.987,72115.222,78723.156,84183.319,92129.708,100189.774,111649.149,120112.585,125829.438,132422.704,144960.177,150944.721,162257.416,174765.553,178399.55,193903.626,196074.49,196617.206,198153.679,195773.796,200562.898,189272.205,194343.666,202147.042,212165.286,212777.675,214141.799,174087.158,140288.419,128645.694,125297.723,119140.83,126049.458,125407.733,112624.571,99830.408,89742.491,90681.243,96632.784,97237.839,101062.52,96904.142,96456.768,103350.728,102224.959,96365.093,81576.082,79412.552,84880.049,81722.762,70945.449,70003.03,,,
Russian Federation,RUS,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078668.286,1938445.873,1698378.384,1631473.969,1612966.62,1526011.049,1495505.276,1531130.181,1557899.281,1557506.912,1557085.207,1604242.827,1602115.967,1615089.813,1669262.404,1666886.188,1714978.893,1574045.082,1670531.186,1763405.295,1830830.424,1778561.006,1705345.684,,,
Rwanda,RWA,CO2 emissions (kt),EN.ATM.CO2E.KT,106.343,139.346,84.341,84.341,36.67,47.671,44.004,40.337,55.005,58.672,58.672,62.339,66.006,69.673,73.34,176.016,267.691,267.691,289.693,297.027,495.045,601.388,608.722,696.73,634.391,616.056,597.721,616.056,696.73,689.396,542.716,487.711,487.711,495.045,473.043,462.042,480.377,498.712,487.711,509.713,528.048,531.715,531.715,520.714,528.048,528.048,528.048,557.384,542.716,575.719,590.387,663.727,737.067,803.073,839.743,,,
South Asia,SAS,CO2 emissions (kt),EN.ATM.CO2E.KT,139487.6917,150116.4946,165280.303,178494.6915,175458.9536,192549.8603,198885.475,201136.2366,219942.1864,223580.6075,228245.8224,237639.3435,245637.662,254691.485,263356.606,285677.635,297283.69,314921.96,321225.533,338423.763,359501.679,387715.577,402746.61,435192.226,447627.023,492357.089,526174.163,562132.765,606881.166,660778.732,710671.934,750290.202,797983.204,827348.54,877469.096,928543.072,1012117.669,1049678.75,1069733.573,1134852.159,1181100.363,1197268.166,1217814.367,1270164.459,1340519.521,1416188.066,1510675.655,1629299.438,1798062.112,1976769.69,1969230.338,2101777.72,2284078.958,2302942.006,2516434.746,,,
Saudi Arabia,SAU,CO2 emissions (kt),EN.ATM.CO2E.KT,2676.91,3571.658,6255.902,6945.298,7047.974,4220.717,6413.583,25507.652,29104.979,35302.209,45291.117,59808.77,70344.061,95136.648,98788.98,83336.242,101550.231,118176.409,115132.799,138135.89,169404.399,175491.619,158091.704,161050.973,155715.488,172653.361,204878.957,190706.002,202554.079,203738.52,185803.223,267768.007,285534.622,313818.193,307961.994,235161.043,258750.854,216239.323,207680.545,226459.252,296935.325,297214.017,326407.004,327272.416,395834.315,397642.146,432739.003,387777.916,430175.77,468965.296,518491.798,499878.106,564842.678,541047.515,601046.969,,,
Sudan,SDN,CO2 emissions (kt),EN.ATM.CO2E.KT,1360.457,1386.126,1485.135,1679.486,1859.169,2427.554,2643.907,3186.623,3105.949,4184.047,4855.108,4983.453,5379.489,5427.16,5683.85,4239.052,3755.008,3806.346,3439.646,3571.658,3747.674,3641.331,3828.348,3909.022,3505.652,4074.037,4250.053,3351.638,4847.774,3758.675,5221.808,4891.778,4378.398,3021.608,4147.377,4297.724,4433.403,5419.826,4697.427,5093.463,5533.503,6369.579,8118.738,9072.158,11463.042,10982.665,12013.092,14125.284,14913.689,15562.748,15940.449,15658.09,14642.331,15474.74,15364.73,,,
Senegal,SEN,CO2 emissions (kt),EN.ATM.CO2E.KT,828.742,814.074,814.074,861.745,924.084,1694.154,1719.823,700.397,-80.674,491.378,1309.119,1353.123,1455.799,1551.141,1851.835,2581.568,1774.828,2244.204,2629.239,2900.597,3351.638,3296.633,3054.611,2632.906,3307.634,2676.91,2662.242,2453.223,2742.916,3696.336,3182.956,3424.978,3479.983,3593.66,3901.688,3494.651,3740.34,3263.63,3428.645,3700.003,3938.358,4330.727,4510.41,4976.119,5232.809,5812.195,4730.43,5181.471,5093.463,4583.75,7744.704,8368.094,7913.386,8423.099,8855.805,,,
Singapore,SGP,CO2 emissions (kt),EN.ATM.CO2E.KT,1393.46,2093.857,2577.901,3399.309,3703.67,2530.23,674.728,3058.278,5419.826,7205.655,18210.322,16593.175,22240.355,21220.929,21968.997,24543.231,30036.397,28309.24,33164.348,36123.617,31433.524,26849.774,29750.371,34997.848,33402.703,33417.371,35027.184,32599.63,36105.282,41888.141,44495.378,45269.115,48426.402,51187.653,61682.607,42174.167,49698.851,58429.978,48617.086,50069.218,49005.788,49541.17,47230.96,31132.83,28474.255,30359.093,30799.133,19926.478,36134.618,55932.751,55643.058,45221.444,36372.973,55676.061,56372.791,,,
Solomon Islands,SLB,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,14.668,14.668,14.668,18.335,25.669,25.669,33.003,36.67,36.67,40.337,47.671,55.005,66.006,66.006,58.672,62.339,80.674,62.339,110.01,102.676,135.679,121.011,143.013,143.013,150.347,154.014,161.348,157.681,161.348,146.68,146.68,143.013,143.013,139.346,143.013,143.013,143.013,143.013,150.347,150.347,157.681,157.681,161.348,161.348,161.348,165.015,179.683,187.017,194.351,198.018,198.018,198.018,201.685,201.685,,,
Sierra Leone,SLE,CO2 emissions (kt),EN.ATM.CO2E.KT,715.065,289.693,326.363,370.367,304.361,282.359,300.694,253.023,385.035,1107.434,872.746,803.073,678.395,539.049,520.714,524.381,451.041,513.38,711.398,678.395,608.722,693.063,553.717,689.396,616.056,663.727,674.728,498.712,458.375,374.034,487.711,546.383,447.374,447.374,513.38,399.703,473.043,443.707,414.371,366.7,425.372,568.385,608.722,652.726,641.725,546.383,733.4,641.725,663.727,652.726,726.066,898.415,1030.427,1191.775,1309.119,,,
El Salvador,SLV,CO2 emissions (kt),EN.ATM.CO2E.KT,619.723,583.053,649.059,1125.769,1232.112,1041.428,1305.452,1158.772,1261.448,1191.775,1430.13,1510.804,1679.486,1969.179,1972.846,2108.525,2211.201,2288.208,2390.884,2390.884,2134.194,1833.5,1767.494,1903.173,1606.146,1987.514,1991.181,2449.556,2471.558,2588.902,2511.895,3171.955,3318.635,3795.345,4594.751,5027.457,4569.082,5474.831,5812.195,5698.518,5742.522,5947.874,6039.549,6552.929,6365.912,6453.92,6846.289,6978.301,6545.595,6442.919,6457.587,6648.271,6662.939,6230.233,6285.238,,,
San Marino,SMR,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions (kt),EN.ATM.CO2E.KT,84.341,88.008,106.343,102.676,135.679,132.012,139.346,227.354,154.014,161.348,216.353,187.017,234.688,264.024,330.03,502.379,480.377,799.406,557.384,487.711,814.074,275.025,718.732,935.085,715.065,858.078,924.084,993.757,1008.425,957.087,733.4,707.731,682.062,641.725,630.724,590.387,568.385,539.049,513.38,491.378,480.377,502.379,586.72,594.054,594.054,594.054,594.054,608.722,601.388,597.721,612.389,605.055,608.722,608.722,608.722,,,
Serbia,SRB,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54007.576,52456.435,52097.069,46182.198,45954.844,49218.474,44062.672,44884.08,37667.424,,,
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (kt),EN.ATM.CO2E.KT,126081.4642,131873.1645,136498.0182,143100.9871,157076.8129,174349.4552,177897.0474,184951.2839,189016.3109,205187.0777,226230.6653,260392.5269,274530.7802,291716.4055,309624.1473,300638.6373,316216.2509,318832.9922,324200.4758,365588.1666,378403.8712,404035.2803,426376.2211,433165.6039,464797.2791,476503.7534,482533.7973,475033.4649,505708.5219,481264.5103,438681.9775,453296.4261,437313.2639,458311.3333,466542.1611,500562.6343,510858.7423,532487.6034,519281.4844,523339.2098,563953.4868,572631.6878,570495.4583,625341.3927,690042.8608,662438.4807,695255.7051,720446.1829,754277.8387,743470.8127,746169.7925,757439.6064,767113.7273,783708.001,822325.7217,,,
South Sudan,SSD,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.121,1448.465,1496.136,,,
Sub-Saharan Africa,SSF,CO2 emissions (kt),EN.ATM.CO2E.KT,126086.8085,131878.7543,136503.804,143107.0528,157082.7038,174355.1752,177902.7323,184956.899,189021.8857,205192.4925,226258.2071,260423.4532,274572.7341,291761.9119,309676.9211,300695.2221,316295.0151,318915.4527,324275.4389,365707.3872,378496.9097,404131.7878,426457.619,433261.8236,464893.1862,476651.6558,482696.529,475233.4928,505904.5245,481497.9766,438830.2536,453466.8309,437483.8072,458492.8223,466742.1248,500758.6288,511091.6787,532827.7361,519714.2775,523849.7189,564526.6159,573267.6875,571035.2156,625891.8263,690781.6027,663129.3097,695990.7039,721088.427,754971.6491,743994.4033,746611.9119,757777.9737,767551.9801,784109.1823,822819.0341,,,
Small states,SST,CO2 emissions (kt),EN.ATM.CO2E.KT,13048.49095,18112.15489,22145.98986,22150.69677,29575.03821,31082.67474,30843.1437,36032.98287,38926.14207,39419.29421,60610.74608,69021.86077,76366.41038,91876.28375,84853.65344,86989.54701,91594.62745,99743.88295,105203.3208,108465.8396,107498.8196,92974.7433,93472.33609,84895.90188,88491.71392,95087.16552,91134.58884,92899.63496,95533.12132,105475.5886,105733.7735,113251.9644,127583.5159,131574.9264,129808.4198,130948.8228,138599.9578,145338.0252,141771.4707,142166.5123,149709.57,159376.9077,162637.864,172850.1994,177437.0012,191960.6324,209686.8181,225785.1263,231059.1546,225656.222,239773.0867,249205.2,258154.8429,255860.346,282558.2724,,,
Sao Tome and Principe,STP,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,11.001,11.001,7.334,11.001,11.001,11.001,11.001,14.668,14.668,14.668,11.001,11.001,14.668,18.335,18.335,29.336,29.336,33.003,33.003,40.337,44.004,47.671,55.005,51.338,55.005,51.338,51.338,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,51.338,58.672,66.006,73.34,77.007,84.341,84.341,84.341,91.675,99.009,102.676,113.677,113.677,113.677,,,
Suriname,SUR,CO2 emissions (kt),EN.ATM.CO2E.KT,432.706,429.039,495.045,531.715,605.055,795.739,1096.433,1334.788,1452.132,1521.805,1609.813,1716.156,1745.492,2108.525,1602.479,2020.517,1998.515,1899.506,2394.551,2295.542,2372.549,2031.518,1873.837,1375.125,1554.808,1598.812,1760.16,1760.16,1877.504,1855.502,1771.161,2053.52,2068.188,2042.519,2046.186,2064.521,2086.523,2108.525,2108.525,2126.86,2196.533,2368.882,1565.809,1543.807,1562.142,1595.145,1745.492,1763.827,1943.51,2002.182,2401.885,1969.179,2258.872,1917.841,1991.181,,,
Slovak Republic,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44183.683,42881.898,40421.341,42115.495,41312.422,41048.398,40480.013,39240.567,35885.262,39357.911,39251.568,39493.59,38749.189,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34524.805,32764.645,33091.008,30678.122,,,
Slovenia,SVN,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12478.801,13164.53,13340.546,14403.976,14954.026,15859.775,15192.381,15236.385,14396.642,15163.045,15419.735,15511.41,15746.098,15867.109,16244.81,16244.81,17355.911,15280.389,15335.394,15089.705,14781.677,14150.953,12812.498,,,
Sweden,SWE,CO2 emissions (kt),EN.ATM.CO2E.KT,49222.141,48851.774,51326.999,55371.7,60432.16,62628.693,72591.932,69001.939,77685.395,86467.86,92379.064,84590.356,84781.04,87366.275,79889.262,80824.347,88308.694,85804.133,79533.563,84927.72,71759.523,69430.978,62291.329,58297.966,57333.545,62394.005,62038.306,59717.095,57443.555,55533.048,51946.722,51525.017,51026.305,51756.038,54894.99,55155.347,55910.749,52148.407,52977.149,51106.979,49350.486,51125.314,57425.22,54781.313,54520.956,51561.687,49570.506,48059.702,49123.132,43065.248,52023.729,51734.036,47047.61,44847.41,43420.947,,,
Eswatini,SWZ,CO2 emissions (kt),EN.ATM.CO2E.KT,33.003,3.667,,,11.001,80.674,201.685,227.354,278.692,304.361,366.7,399.703,381.368,370.367,311.695,337.364,333.697,341.031,440.04,447.374,465.709,436.373,436.373,271.358,333.697,440.04,458.375,436.373,436.373,436.373,425.372,326.363,264.024,132.012,484.044,454.708,341.031,1202.776,1213.777,1239.446,1188.108,1144.104,1125.769,1041.428,1030.427,1019.426,1015.759,1063.43,1096.433,1045.095,1037.761,1048.762,1206.443,1089.099,1202.776,,,
Sint Maarten (Dutch part),SXM,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.73,715.065,733.4,,,
Seychelles,SYC,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,7.334,7.334,7.334,7.334,7.334,7.334,7.334,29.336,33.003,44.004,47.671,55.005,58.672,80.674,84.341,77.007,121.011,95.342,99.009,84.341,99.009,99.009,150.347,165.015,201.685,198.018,234.688,150.347,172.349,172.349,183.35,201.685,198.018,234.688,341.031,432.706,509.713,572.052,634.391,539.049,550.05,737.067,689.396,733.4,641.725,693.063,524.381,443.707,341.031,440.04,403.37,495.045,,,
Syrian Arab Republic,SYR,CO2 emissions (kt),EN.ATM.CO2E.KT,3223.293,3065.612,3204.958,3611.995,4367.397,3678.001,4917.447,4609.419,5962.542,7242.325,6659.272,8885.141,7766.706,7895.051,9666.212,11184.35,13758.584,14664.333,15221.717,22548.383,20802.891,26637.088,24488.226,27960.875,33091.008,29651.362,31352.85,36226.293,36945.025,34565.142,37359.396,42529.866,42918.568,45665.151,46647.907,41664.454,42804.891,40960.39,50274.57,52372.094,51040.973,48778.434,39064.551,54275.267,51103.312,50626.602,53582.204,66468.042,67681.819,62331.666,61605.6,56908.173,44730.066,36438.979,30703.791,,,
Turks and Caicos Islands,TCA,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.336,29.336,33.003,40.337,44.004,47.671,47.671,55.005,58.672,66.006,69.673,73.34,99.009,102.676,102.676,121.011,143.013,165.015,179.683,179.683,190.684,190.684,198.018,198.018,205.352,,,
Chad,TCD,CO2 emissions (kt),EN.ATM.CO2E.KT,55.005,51.338,84.341,91.675,99.009,106.343,84.341,117.344,124.678,161.348,124.678,150.347,121.011,161.348,150.347,183.35,183.35,198.018,194.351,201.685,209.019,209.019,205.352,205.352,216.353,179.683,187.017,198.018,66.006,102.676,143.013,66.006,84.341,91.675,102.676,110.01,124.678,143.013,150.347,161.348,176.016,172.349,168.682,381.368,377.701,399.703,407.037,462.042,509.713,491.378,517.047,539.049,612.389,700.397,729.733,,,
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (kt),EN.ATM.CO2E.KT,840235.6509,613891.5987,502163.7751,499241.0755,506014.73,550367.0643,607259.4264,527370.8002,576144.2025,695341.5667,901260.4559,1014378.719,1075344.127,1127075.241,1143845.863,1309535.055,1371938.049,1513034.242,1681565.601,1723398.638,1700195.55,1689468.66,1823967.357,1924015.317,2073392.302,2241919.994,2353387.967,2509395.453,2692431.034,2744371.186,2822275.911,3000749.544,3169692.017,3406537.066,3613810.405,3938024.749,4140365.802,4197041.247,3957031.467,3984699.939,4127761.888,4270127.083,4667705.965,5417864.155,6174732.955,6864976.032,7498204.593,8058595.533,8656697.901,9156693.351,9973224.241,11124104.86,11466488.98,11598002.27,11648078.82,,,
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4133131.101,3825835.136,3377879.209,3296902.115,3242980.906,3055013.313,2991149.319,2991556.595,3011827.024,3015384.158,3026231.172,3154669.093,3188715.941,3205989.709,3333189.889,3372727.064,3427527.358,3130618.349,3350142.789,3498769.945,3543842.985,3457627.48,3331985.003,,,
Togo,TGO,CO2 emissions (kt),EN.ATM.CO2E.KT,66.006,91.675,88.008,106.343,132.012,132.012,179.683,198.018,194.351,242.022,275.025,315.362,399.703,403.37,377.701,311.695,322.696,462.042,355.699,1382.459,718.732,627.057,733.4,546.383,608.722,550.05,707.731,766.403,792.072,836.076,773.737,843.41,836.076,865.412,832.409,953.42,1059.763,986.423,1166.106,1536.473,1360.457,1162.439,1232.112,1463.133,1397.127,1338.455,1221.111,1408.128,1683.153,2783.253,2640.24,2464.224,2486.226,2658.575,2621.905,,,
Thailand,THA,CO2 emissions (kt),EN.ATM.CO2E.KT,3714.671,4147.377,5034.791,5570.173,7480.68,7451.344,9479.195,12167.106,17099.221,14561.657,15375.731,19248.083,21836.985,24455.223,24246.204,24407.552,28778.616,32159.59,35067.521,36736.006,40135.315,38048.792,37909.446,42452.859,45973.179,48672.091,49702.518,56944.843,67003.424,78891.838,90805.921,99782.737,109778.979,124949.358,139158.983,161153.649,180255.052,185916.9,164347.606,176126.01,181270.811,194600.356,208322.27,224574.414,243188.106,247467.495,252047.578,252447.281,252443.614,267602.992,281926.294,278317.966,296597.961,300088.945,316212.744,,,
Tajikistan,TJK,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7315.665,5177.804,2357.881,2449.556,2827.257,2152.529,2497.227,2519.229,2236.87,2291.875,1881.171,2075.522,2563.233,2442.222,2658.575,3234.294,2904.264,2453.223,2544.898,2350.547,2933.6,3479.983,5188.805,,,
Turkmenistan,TKM,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33028.669,28316.574,33534.715,34000.424,30670.788,30623.117,32093.584,37678.425,37539.079,38074.461,39966.633,44601.721,46541.564,48338.394,49511.834,56042.761,56831.166,50340.576,57289.541,62467.345,64872.897,66735.733,68422.553,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (kt),EN.ATM.CO2E.KT,272601.113,280400.822,295981.905,297430.37,321493.224,332952.599,350821.89,376630.236,402717.274,435848.619,480670.36,502936.384,528114.006,576038.029,611178.89,618010.511,650683.481,676550.499,733675.025,786828.19,827968.263,823083.819,844455.095,812640.203,816695.905,841580.167,874033.117,918909.863,939771.426,996606.259,959345.872,981399.21,1000166.916,1039425.818,1076176.492,1093638.746,1146740.573,1214275.712,1291297.38,1314421.482,1305253.982,1337307.229,1353012.99,1387409.45,1397086.663,1471805.455,1515615.104,1543572.312,1619805.575,1584969.075,1662397.78,1700028.534,1778366.655,1807178.274,1844357.987,,,
Timor-Leste,TLS,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.348,161.348,176.016,176.016,179.683,183.35,201.685,227.354,234.688,245.689,293.36,440.04,469.376,,,
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (kt),EN.ATM.CO2E.KT,84157.65,84594.023,87729.308,95936.054,108249.84,127530.926,151579.112,154204.684,196389.852,200067.853,210731.489,224380.063,234647.663,271589.021,280334.816,286356.03,340026.242,353586.808,376322.208,392438.673,365937.264,340326.936,364961.842,407088.338,439812.646,458657.359,469038.636,498748.67,536434.429,552396.88,550556.046,584464.795,603115.157,638076.335,680360.512,710008.207,718500.979,711640.022,799618.686,865808.036,871590.895,897611.927,901187.252,964721.694,1022942.653,1085710.692,1122344.022,1127712.51,1206362.326,1252328.171,1279482.306,1304359.234,1364949.075,1385693.294,1415553.675,,,
Tonga,TON,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,11.001,11.001,11.001,11.001,11.001,11.001,14.668,14.668,11.001,25.669,18.335,22.002,25.669,22.002,33.003,29.336,29.336,36.67,40.337,40.337,47.671,44.004,47.671,47.671,47.671,47.671,55.005,69.673,69.673,77.007,95.342,69.673,84.341,91.675,95.342,77.007,99.009,88.008,110.01,95.342,88.008,102.676,117.344,110.01,113.677,128.345,113.677,121.011,132.012,117.344,102.676,106.343,113.677,121.011,,,
South Asia (IDA & IBRD),TSA,CO2 emissions (kt),EN.ATM.CO2E.KT,139487.6917,150116.4946,165280.303,178494.6915,175458.9536,192549.8603,198885.475,201136.2366,219942.1864,223580.6075,228245.8224,237639.3435,245637.662,254691.485,263356.606,285677.635,297283.69,314921.96,321225.533,338423.763,359501.679,387715.577,402746.61,435192.226,447627.023,492357.089,526174.163,562132.765,606881.166,660778.732,710671.934,750290.202,797983.204,827348.54,877469.096,928543.072,1012117.669,1049678.75,1069733.573,1134852.159,1181100.363,1197268.166,1217814.367,1270164.459,1340519.521,1416188.066,1510675.655,1629299.438,1798062.112,1976769.69,1969230.338,2101777.72,2284078.958,2302942.006,2516434.746,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions (kt),EN.ATM.CO2E.KT,126086.8085,131878.7543,136503.804,143107.0528,157082.7038,174355.1752,177902.7323,184956.899,189021.8857,205192.4925,226258.2071,260423.4532,274572.7341,291761.9119,309676.9211,300695.2221,316295.0151,318915.4527,324275.4389,365707.3872,378496.9097,404131.7878,426457.619,433261.8236,464893.1862,476651.6558,482696.529,475233.4928,505904.5245,481497.9766,438830.2536,453466.8309,437483.8072,458492.8223,466742.1248,500758.6288,511091.6787,532827.7361,519714.2775,523849.7189,564526.6159,573267.6875,571035.2156,625891.8263,690781.6027,663129.3097,695990.7039,721088.427,754971.6491,743994.4033,746611.9119,757777.9737,767551.9801,784109.1823,822819.0341,,,
Trinidad and Tobago,TTO,CO2 emissions (kt),EN.ATM.CO2E.KT,2581.568,4602.085,7238.658,1309.119,3795.345,5196.139,4055.702,4638.755,4041.034,3905.355,8998.818,8104.07,8243.416,9398.521,10051.247,9622.208,15925.781,16175.137,15328.06,16725.187,16937.873,17260.569,18426.675,16303.482,17535.594,20755.22,17385.247,17520.926,15867.109,16142.134,17025.881,17014.88,19152.741,17971.967,17440.252,17022.214,20590.205,18393.672,19123.405,22544.716,23839.167,26354.729,28620.935,31987.241,33432.039,38151.468,42676.546,45474.467,44385.368,44895.081,47935.024,46933.933,45419.462,46541.564,46273.873,,,
Tunisia,TUN,CO2 emissions (kt),EN.ATM.CO2E.KT,1727.157,1767.494,1796.83,1947.177,2757.584,2464.224,2885.929,3087.614,3597.327,3857.684,3744.007,4213.383,4737.764,4829.439,5397.824,5548.171,5848.865,6758.281,7491.681,8771.464,9493.863,9834.894,9526.866,11305.361,11547.383,11939.752,12064.43,11749.068,12464.133,13234.203,13267.206,15489.408,15023.699,16501.5,15940.449,15735.097,16758.19,16945.207,18001.303,18331.333,19922.811,20817.559,20861.563,21246.598,22299.027,22662.06,22992.09,24110.525,24825.59,24788.92,27660.181,26021.032,27003.788,27667.515,28829.954,,,
Turkey,TUR,CO2 emissions (kt),EN.ATM.CO2E.KT,16820.529,17363.245,21631.633,22669.394,26336.394,27388.823,31547.201,33523.714,36314.301,38807.861,42639.876,47733.339,53857.229,59486.074,61136.224,65697.972,73721.368,81572.415,77256.356,75576.87,75763.887,79874.594,86988.574,90541.897,95796.708,106717.034,116881.958,129907.142,126309.815,139316.664,145858.592,148619.843,153108.251,159136.799,156848.591,171974.966,188205.108,198535.047,200614.236,196771.22,216151.315,194552.685,205685.697,218523.864,225421.491,237390.579,261614.781,284658.209,283979.814,277844.923,298002.422,320840.498,329560.624,324771.522,345981.45,,,
Tuvalu,TUV,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,11.001,11.001,11.001,11.001,7.334,11.001,11.001,11.001,7.334,7.334,11.001,11.001,11.001,,,
Tanzania,TZA,CO2 emissions (kt),EN.ATM.CO2E.KT,828.742,704.064,766.403,803.073,1034.094,1162.439,1371.458,1760.16,1653.817,1796.83,1767.494,2464.224,2167.197,3186.623,2306.543,2284.541,2790.587,2013.183,2203.867,2071.855,1884.838,2123.193,2167.197,2218.535,2368.882,2357.881,2299.209,2390.884,2288.208,2207.534,2266.206,2398.218,2324.878,2596.236,2405.552,3553.323,3461.648,2882.262,2555.899,2537.564,2651.241,3127.951,3589.993,3806.346,4363.73,5504.167,6028.548,5896.536,6142.225,5918.538,7106.646,8093.069,9545.201,11177.016,11562.051,,,
